Id,Key,Name,Category,Symbol,Abstract,Url,DetailUrl,RateUrl,Rating,TopEffect,TopMedical,TopActivity
1104,100-og,$100 OG,Hybrid,100,,http://www.leafly.com/hybrid/100-og,http://www.leafly.com/api/details/100-og,http://www.leafly.com/me/create/100-og,8.1,Euphoric,Stress,Relax at home
2113,707-headband,707 Headband,Hybrid,707,,http://www.leafly.com/hybrid/707-headband,http://www.leafly.com/api/details/707-headband,http://www.leafly.com/me/create/707-headband,8.1,Creative,Stress,Relax at home
153,a-10,A-10,Indica,A10,"A-10 has an earthy, hashy taste that provides a very heavy body stone.  Used to treat insomnia and chronic pain.",http://www.leafly.com/indica/a-10,http://www.leafly.com/api/details/a-10,http://www.leafly.com/me/create/a-10,8.2,Creative,Pain,Relax at home
1093,a-train,A-Train,Hybrid,Atr,A-train is a hybrid between afghani Mazar I Sharif and the clone-only Arcata e-32 Trainwreck,http://www.leafly.com/hybrid/a-train,http://www.leafly.com/api/details/a-train,http://www.leafly.com/me/create/a-train,5.8,Hungry,Lack of appetite,Watch a movie
4887,acapulco-gold,Acapulco Gold,Hybrid,Aca,"One of the most well-known strains, Acapulco Gold comes to us from the areas in and around Acapulco, Mexico. Orange hairs both light and dark are present, resembling a gold nugget.",http://www.leafly.com/hybrid/acapulco-gold,http://www.leafly.com/api/details/acapulco-gold,http://www.leafly.com/me/create/acapulco-gold,7.9,Creative,Stress,N/A
366,afgahni-bullrider,Afgahni Bullrider,Indica,Abr,,http://www.leafly.com/indica/afgahni-bullrider,http://www.leafly.com/api/details/afgahni-bullrider,http://www.leafly.com/me/create/afgahni-bullrider,8,Euphoric,Pain,Relax at home
290,afghan-big-bud,Afghan Big Bud,Hybrid,Abb,"Afghan Big Bud has the best of both parents, Afghan Kush and Big Bud with it's Afghan taste and Big Bud shape. ",http://www.leafly.com/hybrid/afghan-big-bud,http://www.leafly.com/api/details/afghan-big-bud,http://www.leafly.com/me/create/afghan-big-bud,7.4,Euphoric,Pain,Hang with friends
67,afghan-diesel,Afghan Diesel,Hybrid,Ad,"With it's citrus smell and taste, Afghan Diesel is described as tasting light and sweet.",http://www.leafly.com/hybrid/afghan-diesel,http://www.leafly.com/api/details/afghan-diesel,http://www.leafly.com/me/create/afghan-diesel,7.9,Euphoric,Stress,Relax at home
47,afghan-kush,Afghan Kush,Indica,Afk,"Originating from the Hindu Kush mountains of Afghanistan, Afghan Kush is very potent indica.  High THC level makes it great to heal whatever ails you.",http://www.leafly.com/indica/afghan-kush,http://www.leafly.com/api/details/afghan-kush,http://www.leafly.com/me/create/afghan-kush,7.7,Lazy,Stress,Relax at home
70,afghani,Afghani,Indica,Afg,"Afghani will provide the user with a very strong, almost narcotic, physical high.  Useful for treating insomnia and chronic pain.",http://www.leafly.com/indica/afghani,http://www.leafly.com/api/details/afghani,http://www.leafly.com/me/create/afghani,8.1,Lazy,Pain,Relax at home
3919,afghanica,Afghanica,Hybrid,Afg,A 65/35 indica/sativa hybrid that grows well in temperate regions.,http://www.leafly.com/hybrid/afghanica,http://www.leafly.com/api/details/afghanica,http://www.leafly.com/me/create/afghanica,7.8,Euphoric,Nausea,N/A
93,afghooey,Afghooey,Hybrid,Afy,"Afghooey is a nice potent and satisfying strain.  Soaring, potent and very very narcotic, the qualities and traits place Afghooey in the top tier of quality cannabis.",http://www.leafly.com/hybrid/afghooey,http://www.leafly.com/api/details/afghooey,http://www.leafly.com/me/create/afghooey,8.2,Euphoric,Stress,Relax at home
1482,afgoo,Afgoo,Indica,Afg,Afgoo is an indica-dominant strain that has a sweet and piney scent.,http://www.leafly.com/indica/afgoo,http://www.leafly.com/api/details/afgoo,http://www.leafly.com/me/create/afgoo,8,Euphoric,Insomnia,Relax at home
1682,afgooey,Afgooey,Indica,Afg,,http://www.leafly.com/indica/afgooey,http://www.leafly.com/api/details/afgooey,http://www.leafly.com/me/create/afgooey,7.5,Euphoric,Pain,N/A
206,afwreck,Afwreck,Hybrid,Afw,Afwreck is a hybrid cross of Afghani and Trainwreck.  Strong sativa effects with immediate head-concentrated high.,http://www.leafly.com/hybrid/afwreck,http://www.leafly.com/api/details/afwreck,http://www.leafly.com/me/create/afwreck,8.4,Happy,Stress,Listen to music
905,agent-orange,Agent Orange,Hybrid,Ago,An orange-smelling strain that has a citrus aftertaste.  Uplifting and almost trippy high can be experienced from this strain of cannabis.,http://www.leafly.com/hybrid/agent-orange,http://www.leafly.com/api/details/agent-orange,http://www.leafly.com/me/create/agent-orange,8,Uplifted,Stress,Relax at home
1,ak-47,AK-47,Hybrid,Ak,A great afghani kush cannabis strain that is mostly sativa but has all the good indica body stone characteristics.  Good for many medicinal uses but overdoing it will leave you glued to the couch.  ,http://www.leafly.com/hybrid/ak-47,http://www.leafly.com/api/details/ak-47,http://www.leafly.com/me/create/ak-47,7.8,Lazy,Stress,Relax at home
494,ak-48,AK-48,Hybrid,A48,AK-48 is an indica-dominant hybrid cannabis strain but the high leans definitely towards the sativa side of the spectrum.  AK-48 is known for dense buds and fast flowering with an exceptional aroma.,http://www.leafly.com/hybrid/ak-48,http://www.leafly.com/api/details/ak-48,http://www.leafly.com/me/create/ak-48,8,Uplifted,Stress,Watch a movie
227,alaskan-thunder-fuck,Alaskan Thunder Fuck,Sativa,Atf,"A strong sativa strain, Alaskan Thunder Fuck will have you feeling the effects soon after exhale.  Originates in the Manatuska Valley area in Alaska.",http://www.leafly.com/sativa/alaskan-thunder-fuck,http://www.leafly.com/api/details/alaskan-thunder-fuck,http://www.leafly.com/me/create/alaskan-thunder-fuck,8.3,Euphoric,Stress,Hang with friends
6772,alien-dawg,Alien Dawg,Indica,Adg," With a sour and punget odor, Alien Dawg has a light, bitter taste and presents a brilliant mind/body high.",http://www.leafly.com/indica/alien-dawg,http://www.leafly.com/api/details/alien-dawg,http://www.leafly.com/me/create/alien-dawg,8.7,Sleepy,Insomnia,N/A
3669,alien-kush,Alien Kush,Indica,Alk,,http://www.leafly.com/indica/alien-kush,http://www.leafly.com/api/details/alien-kush,http://www.leafly.com/me/create/alien-kush,7.1,Lazy,Pain,N/A
10703,alien-og,Alien OG,Hybrid,Ali,Alien OG is a strain cross from Tahoe OG and Alien Kush.,http://www.leafly.com/hybrid/alien-og,http://www.leafly.com/api/details/alien-og,http://www.leafly.com/me/create/alien-og,8.6,Euphoric,Stress,N/A
4196,allen-wrench,Allen Wrench,Sativa,Aw,"A popular strain for sativa-lovers, Allen Wrench presents the best qualities of it's parents, Trainwreck and New York City Diesel with crisp flavors of sour fruit. It's aroma has been characterized as sour, and flowery, leaving a fruity after-scent. ",http://www.leafly.com/sativa/allen-wrench,http://www.leafly.com/api/details/allen-wrench,http://www.leafly.com/me/create/allen-wrench,7.9,Happy,Insomnia,N/A
383,aloha,Aloha,Sativa,Alo,,http://www.leafly.com/sativa/aloha,http://www.leafly.com/api/details/aloha,http://www.leafly.com/me/create/aloha,6.1,Euphoric,Anxiety,Meditate
347,alohaberry,Alohaberry,Hybrid,Alo,"Originating from the tropical islands of Hawaii, Alohaberry releases an aroma and taste of tropical berries.  ",http://www.leafly.com/hybrid/alohaberry,http://www.leafly.com/api/details/alohaberry,http://www.leafly.com/me/create/alohaberry,8.5,Energetic,Stress,Create art
139,ambrosia,Ambrosia,Hybrid,Amb,"With a sweet tropical flavor and dense sticky buds, Ambrosia's high will hit you quick and throughout your body.",http://www.leafly.com/hybrid/ambrosia,http://www.leafly.com/api/details/ambrosia,http://www.leafly.com/me/create/ambrosia,7.3,Focused,Anxiety,Meditate
319,amethyst,Amethyst,Hybrid,Ame,Amethyst is a cross of Lavender and Afghani Hawaiian with deep purple color.  Strong and pungent smell with a relaxing high.,http://www.leafly.com/hybrid/amethyst,http://www.leafly.com/api/details/amethyst,http://www.leafly.com/me/create/amethyst,7.6,Creative,Stress,Hang with friends
261,amnesia-haze,Amnesia Haze,Hybrid,Amh,"A mostly sativa hybrid, Amnesia Haze won first prize a the Hightimes Cannabis Cup in '04.  Sativa looks, aroma, and high.",http://www.leafly.com/hybrid/amnesia-haze,http://www.leafly.com/api/details/amnesia-haze,http://www.leafly.com/me/create/amnesia-haze,8.3,Euphoric,Stress,Hang with friends
377,anesthesia,Anesthesia,Indica,An,,http://www.leafly.com/indica/anesthesia,http://www.leafly.com/api/details/anesthesia,http://www.leafly.com/me/create/anesthesia,8.5,Lazy,Insomnia,Relax at home
315,apollo-11,Apollo 11,Hybrid,Apo,,http://www.leafly.com/hybrid/apollo-11,http://www.leafly.com/api/details/apollo-11,http://www.leafly.com/me/create/apollo-11,8,Euphoric,Stress,Relax at home
326,arabian-gold,Arabian Gold,Sativa,Ag,,http://www.leafly.com/sativa/arabian-gold,http://www.leafly.com/api/details/arabian-gold,http://www.leafly.com/me/create/arabian-gold,7.7,Euphoric,Insomnia,Meditate
233,arjans-strawberry-haze,Arjan's Strawberry Haze,Sativa,Arj,Strawberry Haze is characterized by it's strawberry smell and sweet taste. It has a THC level up to 20% and CBD level of approximately 1.2%.,http://www.leafly.com/sativa/arjans-strawberry-haze,http://www.leafly.com/api/details/arjans-strawberry-haze,http://www.leafly.com/me/create/arjans-strawberry-haze,6.9,Euphoric,Stress,Create art
3607,armageddon,Armageddon,Hybrid,Arm,,http://www.leafly.com/hybrid/armageddon,http://www.leafly.com/api/details/armageddon,http://www.leafly.com/me/create/armageddon,7.7,Euphoric,Nausea,N/A
2515,asian-fantasy,Asian Fantasy,Sativa,Asi,,http://www.leafly.com/sativa/asian-fantasy,http://www.leafly.com/api/details/asian-fantasy,http://www.leafly.com/me/create/asian-fantasy,6.3,Aroused,Fatigue,Hang with friends
329,atomic-northern-lights,Atomic Northern Lights,Hybrid,Atn,"With an three-time Cannabis Cup winning parent, Atomic Northern Lights will leave you feeling a mind/body high with uplifting effects.",http://www.leafly.com/hybrid/atomic-northern-lights,http://www.leafly.com/api/details/atomic-northern-lights,http://www.leafly.com/me/create/atomic-northern-lights,8.7,Aroused,Stress,Watch a movie
121,avalon,Avalon,Hybrid,Ava,A selectively bred cross between Afghani and Blueberry.  Avalon has strong sedating effects with a hashy taste.,http://www.leafly.com/hybrid/avalon,http://www.leafly.com/api/details/avalon,http://www.leafly.com/me/create/avalon,7.8,Hungry,Lack of appetite,Relax at home
6487,banana-candy,Banana Candy,Indica,Ban,,http://www.leafly.com/indica/banana-candy,http://www.leafly.com/api/details/banana-candy,http://www.leafly.com/me/create/banana-candy,7,Aroused,PMS,N/A
545,banana-diesel,Banana Diesel,Hybrid,Bna,This lavender and blueberry aroma-filled strain has it's lineage from Blue Berry and White Widow.,http://www.leafly.com/hybrid/banana-diesel,http://www.leafly.com/api/details/banana-diesel,http://www.leafly.com/me/create/banana-diesel,8.2,Giggly,Lack of appetite,Play video games
382,banana-kush,Banana Kush,Indica,Bk,"Banana Kush has a slight but pleasant banana scent and flavor.  This indica provides a very nice, strong full body stone.",http://www.leafly.com/indica/banana-kush,http://www.leafly.com/api/details/banana-kush,http://www.leafly.com/me/create/banana-kush,8,Euphoric,Stress,Go to a party
3110,banana-og,Banana Og,Hybrid,Bog,Banana OG is a cross between OG Kush and Banana.,http://www.leafly.com/hybrid/banana-og,http://www.leafly.com/api/details/banana-og,http://www.leafly.com/me/create/banana-og,7.7,Lazy,Insomnia,N/A
222,bc-roadkill,BC Roadkill,Hybrid,Bcr,,http://www.leafly.com/hybrid/bc-roadkill,http://www.leafly.com/api/details/bc-roadkill,http://www.leafly.com/me/create/bc-roadkill,9.5,Giggly,Anxiety,Get outdoors
332,bc-sweet-tooth,BC Sweet Tooth,Hybrid,BC ,,http://www.leafly.com/hybrid/bc-sweet-tooth,http://www.leafly.com/api/details/bc-sweet-tooth,http://www.leafly.com/me/create/bc-sweet-tooth,8.1,Lazy,Insomnia,Relax at home
8865,belladonna,Belladonna,Hybrid,Bel,Belladonna is a mostly sativa strain that also carries good indica characteristics making for a very nice hybrid. ,http://www.leafly.com/hybrid/belladonna,http://www.leafly.com/api/details/belladonna,http://www.leafly.com/me/create/belladonna,8.1,Euphoric,Stress,N/A
235,berkeley,Berkeley,Sativa,Brk,,http://www.leafly.com/sativa/berkeley,http://www.leafly.com/api/details/berkeley,http://www.leafly.com/me/create/berkeley,7,Uplifted,Nausea,Create art
1088,0bf3f759-186e-4dad-89d0-e0fc7598ac53,Berry White,Hybrid,Bw,,http://www.leafly.com/hybrid/0bf3f759-186e-4dad-89d0-e0fc7598ac53,http://www.leafly.com/api/details/0bf3f759-186e-4dad-89d0-e0fc7598ac53,http://www.leafly.com/me/create/0bf3f759-186e-4dad-89d0-e0fc7598ac53,9.2,Happy,Pain,Hang with friends
27,big-bud,Big Bud,Hybrid,Bb,Big Bud is a favorite among indoor marijuana growers because of its unmatched yield.  Large buds with large leaves.  Stock with more expensive varieties if you really want to get a good high.,http://www.leafly.com/hybrid/big-bud,http://www.leafly.com/api/details/big-bud,http://www.leafly.com/me/create/big-bud,6.4,Lazy,Stress,Watch a movie
214,big-budda-cheese,Big Budda Cheese,Hybrid,Bbc,"The Big Buddha Cheese is a very unique plant and until now was available as clone form only. Originating in the U.K, this 15 year old variety has been the leading dominant strain in the history of the underground British Indoor cannabis scene.",http://www.leafly.com/hybrid/big-budda-cheese,http://www.leafly.com/api/details/big-budda-cheese,http://www.leafly.com/me/create/big-budda-cheese,7.8,Uplifted,Stress,Listen to music
1014,big-wreck,Big Wreck,Hybrid,Bgw,Indica-dominant hybrid will slow down time but leave your reflexes in tact.,http://www.leafly.com/hybrid/big-wreck,http://www.leafly.com/api/details/big-wreck,http://www.leafly.com/me/create/big-wreck,8.1,Euphoric,Stress,Relax at home
6408,bio-diesel,Bio-Diesel,Hybrid,Bio,,http://www.leafly.com/hybrid/bio-diesel,http://www.leafly.com/api/details/bio-diesel,http://www.leafly.com/me/create/bio-diesel,9,Uplifted,Stress,N/A
5726,bio-jesus,Bio-Jesus,Hybrid,Bij,,http://www.leafly.com/hybrid/bio-jesus,http://www.leafly.com/api/details/bio-jesus,http://www.leafly.com/me/create/bio-jesus,7.4,Happy,Migraines,N/A
279,black-dhalia,Black Dhalia,Hybrid,Bdh,,http://www.leafly.com/hybrid/black-dhalia,http://www.leafly.com/api/details/black-dhalia,http://www.leafly.com/me/create/black-dhalia,8.1,Lazy,Pain,Meditate
7981,black-diamond,Black Diamond,Hybrid,Bld,,http://www.leafly.com/hybrid/black-diamond,http://www.leafly.com/api/details/black-diamond,http://www.leafly.com/me/create/black-diamond,7.9,Euphoric,Depression,N/A
4683,black-diesel,Black Diesel,Sativa,Bkd,,http://www.leafly.com/sativa/black-diesel,http://www.leafly.com/api/details/black-diesel,http://www.leafly.com/me/create/black-diesel,7.5,Euphoric,Anxiety,N/A
978,black-domina,Black Domina,Hybrid,Bld,"Black Domina blends the world's finest indica genetics into a rapid-flowering, crystal-coated hybrid.  ",http://www.leafly.com/hybrid/black-domina,http://www.leafly.com/api/details/black-domina,http://www.leafly.com/me/create/black-domina,8.1,Euphoric,Stress,Relax at home
6457,black-ice,Black Ice,Hybrid,Bli,,http://www.leafly.com/hybrid/black-ice,http://www.leafly.com/api/details/black-ice,http://www.leafly.com/me/create/black-ice,8,Euphoric,Anxiety,N/A
342,black-jack,Black Jack,Hybrid,Bj,"Black Jack produces hard buds with huge, grape-like calyxes that are completely encrusted with THC! The smoke is heavy and flavoursome, and produces an exceptionally long-lasting high. ",http://www.leafly.com/hybrid/black-jack,http://www.leafly.com/api/details/black-jack,http://www.leafly.com/me/create/black-jack,7.6,Euphoric,Stress,Watch a movie
144,black-label-kush,Black Label Kush,Indica,Blk,,http://www.leafly.com/indica/black-label-kush,http://www.leafly.com/api/details/black-label-kush,http://www.leafly.com/me/create/black-label-kush,8.4,Lazy,Insomnia,Listen to music
12569,black-velvet,Black Velvet,Hybrid,Blv,,http://www.leafly.com/hybrid/black-velvet,http://www.leafly.com/api/details/black-velvet,http://www.leafly.com/me/create/black-velvet,8,Lazy,Stress,N/A
317,black-widow,Black Widow,Hybrid,Blw,"An evenly balanced hybrid strain, Black Widow is the sister of White Widow and maintains the families reputation for high natural THC levels.",http://www.leafly.com/hybrid/black-widow,http://www.leafly.com/api/details/black-widow,http://www.leafly.com/me/create/black-widow,7.6,Euphoric,Lack of appetite,Create art
3407,blackberry,Blackberry,Indica,Bbr,,http://www.leafly.com/indica/blackberry,http://www.leafly.com/api/details/blackberry,http://www.leafly.com/me/create/blackberry,8.3,Sleepy,Insomnia,N/A
280,blackberry-hashplant,Blackberry Hashplant,Indica,Bhp,,http://www.leafly.com/indica/blackberry-hashplant,http://www.leafly.com/api/details/blackberry-hashplant,http://www.leafly.com/me/create/blackberry-hashplant,7.8,Euphoric,Pain,Meditate
292,blackberry-kush,Blackberry Kush,Indica,Bbk,,http://www.leafly.com/indica/blackberry-kush,http://www.leafly.com/api/details/blackberry-kush,http://www.leafly.com/me/create/blackberry-kush,8,Lazy,Stress,Relax at home
1036,blockhead,Blockhead,Hybrid,Blc,,http://www.leafly.com/hybrid/blockhead,http://www.leafly.com/api/details/blockhead,http://www.leafly.com/me/create/blockhead,6.9,Euphoric,Insomnia,Meditate
11154,blue-bastard,Blue Bastard,Hybrid,Blb,,http://www.leafly.com/hybrid/blue-bastard,http://www.leafly.com/api/details/blue-bastard,http://www.leafly.com/me/create/blue-bastard,8.5,Euphoric,Stress,N/A
415,blue-bayou,Blue Bayou,Sativa,Bbu,,http://www.leafly.com/sativa/blue-bayou,http://www.leafly.com/api/details/blue-bayou,http://www.leafly.com/me/create/blue-bayou,6.1,Uplifted,Migraines,Study
928,blue-champange,Blue Champange,Hybrid,Blc,,http://www.leafly.com/hybrid/blue-champange,http://www.leafly.com/api/details/blue-champange,http://www.leafly.com/me/create/blue-champange,8.6,Happy,Pain,N/A
9,blue-cheese,Blue Cheese,Hybrid,Chz,The blue cheese medical cannabis strain is a hybrid cross between blue berry and UK Cheese.  A smooth high with euphoric and psychedelic effects.,http://www.leafly.com/hybrid/blue-cheese,http://www.leafly.com/api/details/blue-cheese,http://www.leafly.com/me/create/blue-cheese,8.2,Euphoric,Stress,Relax at home
881,blue-crack,Blue Crack,Hybrid,Blc,,http://www.leafly.com/hybrid/blue-crack,http://www.leafly.com/api/details/blue-crack,http://www.leafly.com/me/create/blue-crack,8.4,Euphoric,Pain,Listen to music
7777,blue-diesel,Blue Diesel,Hybrid,Bld,,http://www.leafly.com/hybrid/blue-diesel,http://www.leafly.com/api/details/blue-diesel,http://www.leafly.com/me/create/blue-diesel,8.1,Euphoric,Pain,N/A
207,blue-dragon,Blue Dragon,Hybrid,Bdr,Blue Dragon is usually so dark purple that it looks black.  This weed has aromatic hints of fruity pebbles and grapes.,http://www.leafly.com/hybrid/blue-dragon,http://www.leafly.com/api/details/blue-dragon,http://www.leafly.com/me/create/blue-dragon,8.4,Creative,Stress,Study
75,blue-dream,Blue Dream,Hybrid,Bd,"Ideal for pain management, Blue Dream combines the body high of an indica with the cerebral sativa effects.",http://www.leafly.com/hybrid/blue-dream,http://www.leafly.com/api/details/blue-dream,http://www.leafly.com/me/create/blue-dream,8.1,Euphoric,Stress,Listen to music
956,blue-goo,Blue Goo,Hybrid,Bgo,,http://www.leafly.com/hybrid/blue-goo,http://www.leafly.com/api/details/blue-goo,http://www.leafly.com/me/create/blue-goo,7.8,Euphoric,Stress,N/A
3115,blue-haze,Blue Haze,Hybrid,Bhz,,http://www.leafly.com/hybrid/blue-haze,http://www.leafly.com/api/details/blue-haze,http://www.leafly.com/me/create/blue-haze,8.3,Euphoric,Stress,N/A
14971,blue-ivy,Blue Ivy,Hybrid,Ivy,,http://www.leafly.com/hybrid/blue-ivy,http://www.leafly.com/api/details/blue-ivy,http://www.leafly.com/me/create/blue-ivy,9.4,Euphoric,Lack of appetite,N/A
11125,blue-lights,Blue Lights,Hybrid,Blu,,http://www.leafly.com/hybrid/blue-lights,http://www.leafly.com/api/details/blue-lights,http://www.leafly.com/me/create/blue-lights,7,Creative,Anxiety,N/A
3226,blue-moonshine,Blue Moonshine,Indica,Blm,,http://www.leafly.com/indica/blue-moonshine,http://www.leafly.com/api/details/blue-moonshine,http://www.leafly.com/me/create/blue-moonshine,8.1,Euphoric,Stress,Relax at home
2278,blue-mystic,Blue Mystic,Hybrid,Blm,,http://www.leafly.com/hybrid/blue-mystic,http://www.leafly.com/api/details/blue-mystic,http://www.leafly.com/me/create/blue-mystic,8.1,Uplifted,Stress,N/A
4064,blue-og,Blue OG,Hybrid,Blu,,http://www.leafly.com/hybrid/blue-og,http://www.leafly.com/api/details/blue-og,http://www.leafly.com/me/create/blue-og,8.1,Happy,Stress,N/A
1046,blue-rhino,Blue Rhino,Hybrid,Blr,,http://www.leafly.com/hybrid/blue-rhino,http://www.leafly.com/api/details/blue-rhino,http://www.leafly.com/me/create/blue-rhino,7.9,Euphoric,Stress,N/A
259,blue-satellite,Blue Satellite,Sativa,Blu,,http://www.leafly.com/sativa/blue-satellite,http://www.leafly.com/api/details/blue-satellite,http://www.leafly.com/me/create/blue-satellite,8.7,Creative,Stress,Play video games
219,blue-train,Blue Train,Hybrid,Bt,,http://www.leafly.com/hybrid/blue-train,http://www.leafly.com/api/details/blue-train,http://www.leafly.com/me/create/blue-train,7.9,Hungry,Lack of appetite,Relax at home
650,blue-widow,Blue Widow,Indica,Bw,,http://www.leafly.com/indica/blue-widow,http://www.leafly.com/api/details/blue-widow,http://www.leafly.com/me/create/blue-widow,8.1,Euphoric,Anxiety,Meditate
133,blueberry,Blueberry,Hybrid,Bry,"Blueberry gets its name from the fruity smell and sweet blueberry taste when smoked.  This weed provides a pleasant and very long lasting high, a favorite among seasoned smokers.",http://www.leafly.com/hybrid/blueberry,http://www.leafly.com/api/details/blueberry,http://www.leafly.com/me/create/blueberry,7.7,Euphoric,Stress,Relax at home
1080,blueberry-cheesecake,Blueberry Cheesecake,Hybrid,Bbc,"Child of Blueberry and Big Buddha Cheese, Blueberry Cheesecake smells very much like it's name. ",http://www.leafly.com/hybrid/blueberry-cheesecake,http://www.leafly.com/api/details/blueberry-cheesecake,http://www.leafly.com/me/create/blueberry-cheesecake,8.5,Euphoric,Anxiety,Relax at home
4425,blueberry-diesel,Blueberry Diesel,Hybrid,Bbd,,http://www.leafly.com/hybrid/blueberry-diesel,http://www.leafly.com/api/details/blueberry-diesel,http://www.leafly.com/me/create/blueberry-diesel,8.2,Euphoric,Stress,N/A
72,blueberry-haze,Blueberry Haze,Hybrid,Bhz,A cross between blueberry and haze.  Provides a happy and euphoric high when properly moderated.,http://www.leafly.com/hybrid/blueberry-haze,http://www.leafly.com/api/details/blueberry-haze,http://www.leafly.com/me/create/blueberry-haze,7.8,Euphoric,Anxiety,Relax at home
392,blueberry-headband,Blueberry Headband,Hybrid,Bh,"Blueberry crossed with Headband, this hybrid has a sweet blueberry taste and smell.",http://www.leafly.com/hybrid/blueberry-headband,http://www.leafly.com/api/details/blueberry-headband,http://www.leafly.com/me/create/blueberry-headband,8.1,Energetic,Stress,Hang with friends
767,blueberry-kush,Blueberry Kush,Indica,Bk,,http://www.leafly.com/indica/blueberry-kush,http://www.leafly.com/api/details/blueberry-kush,http://www.leafly.com/me/create/blueberry-kush,7.6,Euphoric,Stress,Relax at home
23279,blueberry-x-hash-plant,Blueberry x Hash Plant,Hybrid,Bhp,,http://www.leafly.com/hybrid/blueberry-x-hash-plant,http://www.leafly.com/api/details/blueberry-x-hash-plant,http://www.leafly.com/me/create/blueberry-x-hash-plant,8.5,Creative,Pain,N/A
4770,boggle-cum,Boggle Gum,Hybrid,Bog,,http://www.leafly.com/hybrid/boggle-cum,http://www.leafly.com/api/details/boggle-cum,http://www.leafly.com/me/create/boggle-cum,7.6,Happy,Anxiety,Hang with friends
1035,bordello,Bordello,Hybrid,Bor,,http://www.leafly.com/hybrid/bordello,http://www.leafly.com/api/details/bordello,http://www.leafly.com/me/create/bordello,9,Euphoric,N/A,N/A
5236,boysenberry,Boysenberry ,Hybrid,Boy,,http://www.leafly.com/hybrid/boysenberry,http://www.leafly.com/api/details/boysenberry,http://www.leafly.com/me/create/boysenberry,7,Energetic,Insomnia,N/A
5247,brainstorm-haze,Brainstorm Haze,Sativa,Bhz,,http://www.leafly.com/sativa/brainstorm-haze,http://www.leafly.com/api/details/brainstorm-haze,http://www.leafly.com/me/create/brainstorm-haze,6.2,Creative,Stress,N/A
327,broke-diesel,Broke Diesel,Hybrid,Bro,,http://www.leafly.com/hybrid/broke-diesel,http://www.leafly.com/api/details/broke-diesel,http://www.leafly.com/me/create/broke-diesel,10,Euphoric,Insomnia,Create art
1134,bruce-banner,Bruce Banner,Hybrid,Bnr,,http://www.leafly.com/hybrid/bruce-banner,http://www.leafly.com/api/details/bruce-banner,http://www.leafly.com/me/create/bruce-banner,8.8,Euphoric,Anxiety,N/A
6189,bruce-banner-3,Bruce Banner #3,Hybrid,Bb3,,http://www.leafly.com/hybrid/bruce-banner-3,http://www.leafly.com/api/details/bruce-banner-3,http://www.leafly.com/me/create/bruce-banner-3,7,Talkative,Anxiety,N/A
33,bubba-kush,Bubba Kush,Indica,Bk,"A pure indica, Bubba Kush provides and intense and relaxing high.",http://www.leafly.com/indica/bubba-kush,http://www.leafly.com/api/details/bubba-kush,http://www.leafly.com/me/create/bubba-kush,8.1,Lazy,Stress,Relax at home
687,bubba-og,Bubba OG,Indica,Bog,"Great for relaxing, hanging out, and just enjoying life.",http://www.leafly.com/indica/bubba-og,http://www.leafly.com/api/details/bubba-og,http://www.leafly.com/me/create/bubba-og,8.1,Lazy,Stress,Listen to music
79,bubble-gum,Bubble Gum,Hybrid,Bg,"Sweet and fruity smell and taste, truly resembling bubble gum.  Provides a euphoric high and has won four awards in the High Times Cannabis Cup.",http://www.leafly.com/hybrid/bubble-gum,http://www.leafly.com/api/details/bubble-gum,http://www.leafly.com/me/create/bubble-gum,7.6,Euphoric,Stress,Hang with friends
176,bubbleberry,Bubbleberry,Hybrid,Bbr,Bubbleberry has a pungent skunky smell but smoke is smooth with a nice fruity taste.,http://www.leafly.com/hybrid/bubbleberry,http://www.leafly.com/api/details/bubbleberry,http://www.leafly.com/me/create/bubbleberry,8,Happy,Stress,Watch a movie
80,bubblegun,Bubblegun,Hybrid,Bub,,http://www.leafly.com/hybrid/bubblegun,http://www.leafly.com/api/details/bubblegun,http://www.leafly.com/me/create/bubblegun,7.6,Lazy,Lack of appetite,Create art
445,buddhas-sister,Buddha's Sister,Indica,Bus,"Buddha's sister has a flavor like a tart cherry candy, and the scent is tart rather than sweet. The high is creative and cerebral in its effects.",http://www.leafly.com/indica/buddhas-sister,http://www.leafly.com/api/details/buddhas-sister,http://www.leafly.com/me/create/buddhas-sister,8.3,Euphoric,Stress,N/A
1942,burmese-kush,Burmese Kush,Hybrid,Bk,,http://www.leafly.com/hybrid/burmese-kush,http://www.leafly.com/api/details/burmese-kush,http://www.leafly.com/me/create/burmese-kush,8.1,Euphoric,Insomnia,N/A
1552,butterscotch,Butterscotch,Indica,Bsc,,http://www.leafly.com/indica/butterscotch,http://www.leafly.com/api/details/butterscotch,http://www.leafly.com/me/create/butterscotch,7,Sleepy,Insomnia,Relax at home
337,c13-haze,C13 Haze,Hybrid,C13,,http://www.leafly.com/hybrid/c13-haze,http://www.leafly.com/api/details/c13-haze,http://www.leafly.com/me/create/c13-haze,8.8,Euphoric,Stress,N/A
12526,cadillac-purple,Cadillac Purple,Indica,Cad,,http://www.leafly.com/indica/cadillac-purple,http://www.leafly.com/api/details/cadillac-purple,http://www.leafly.com/me/create/cadillac-purple,8.7,Lazy,Pain,N/A
